imgUrl,link,l1,l2,grass_region,MTD ADO,MTD ADG,MoM ADO,MoM ADG
https://cf.shopee.vn/file/sg-11134201-7rdyf-mcr75dri8xar00,http://shopee.vn/product/110493913/44160706066,,,VN,0.30,5.20,7.40,5.54
https://cf.shopee.vn/file/cn-11134207-7ras8-mbywpaqkchq50b,http://shopee.vn/product/303800658/27238495308,,,VN,0.30,4.79,7.40,7.64
https://cf.shopee.vn/file/sg-11134202-7ratv-mam5itb5ztgzd5,http://shopee.vn/product/345394642/41453270011,,,VN,0.25,3.38,1.80,1.14
https://cf.shopee.vn/file/sg-11134201-7rd75-m726gz9i3u6h59,http://shopee.vn/product/1024405393/26528774018,,,VN,0.25,3.81,2.50,0.53
https://cf.shopee.vn/file/cn-11134207-7r98o-lwdq2uiogv8j0f,http://shopee.vn/product/1081797573/24735822476,,,VN,0.25,3.01,2.50,10.70
https://cf.shopee.vn/file/sg-11134201-8261f-mlht87db4npc0b,http://shopee.vn/product/1740949524/42329093169,,,VN,0.25,5.21,,
https://cf.shopee.vn/file/sg-11134201-7rau3-mamco9v4l64w7a,http://shopee.vn/product/345394642/40753305769,,,VN,0.25,3.17,6.00,6.85
https://cf.shopee.vn/file/cn-11134207-7ras8-m6h0crles84c36,http://shopee.vn/product/845146861/26676837617,,,VN,0.25,4.81,6.00,10.28
https://cf.shopee.vn/file/sg-11134201-7qvds-lfougxhacb6470,http://shopee.vn/product/167379509/21278688235,,,VN,0.25,4.63,2.50,2.93
https://cf.shopee.vn/file/sg-11134201-7rblb-lm8ojdi0us4030,http://shopee.vn/product/688627767/23581872379,,,VN,0.23,4.13,-0.30,-0.36
https://cf.shopee.vn/file/cn-11134207-7r98o-lvy3qr6t6nmr66,http://shopee.vn/product/999071295/23463954806,,,VN,0.20,5.02,,
https://cf.shopee.vn/file/cn-11134207-7ras8-mbyxbboo06c6b2,http://shopee.vn/product/303800658/40257855580,,,VN,0.20,3.45,-0.20,-0.22
https://cf.shopee.vn/file/sg-11134201-7ra1n-mbg3d0ta2nc7fe,http://shopee.vn/product/345394642/27638038098,,,VN,0.20,3.01,10.20,4.81
https://cf.shopee.vn/file/cn-11134207-7r98o-lzy63ga6pe9f93,http://shopee.vn/product/1081797573/24185840253,,,VN,0.20,2.93,4.60,4.14
https://cf.shopee.vn/file/sg-11134201-81ztu-mimz2mbap1502f,http://shopee.vn/product/1604144308/50153632873,,,VN,0.20,5.97,,
https://cf.shopee.vn/file/sg-11134201-7rd58-m6xqrfq5es2ab2,http://shopee.vn/product/299128809/27128294734,,,VN,0.20,3.31,4.60,7.67
https://cf.shopee.vn/file/cn-11134207-820l4-mhioyvjnnthf21,http://shopee.vn/product/1655698589/50102455811,,,VN,0.18,2.98,0.96,0.80
https://cf.shopee.vn/file/1627e355114653233fb271e7864dbcdc,http://shopee.vn/product/845146861/21945683343,,,VN,0.17,3.45,13.00,4.43
https://cf.shopee.vn/file/cn-11134207-7qukw-lh8qsnekfhb044,http://shopee.vn/product/1017293571/22946833143,,,VN,0.15,4.13,0.05,-0.03
https://cf.shopee.vn/file/sg-11134201-822zi-mi2p799h4jd328,http://shopee.vn/product/1608676890/48702764014,,,VN,0.15,3.71,,
https://cf.shopee.vn/file/cn-11134207-820l4-mkaovhyvs0eef0,http://shopee.vn/product/770597197/48455827185,,,VN,0.15,3.34,0.05,0.14
https://cf.shopee.vn/file/d5685d50f946766a183ff5ac966c697c,http://shopee.vn/product/1618710179/43515743194,,,VN,0.15,3.10,,
https://cf.shopee.vn/file/cn-11134207-7r98o-ls9kajjnhtjxd4,http://shopee.vn/product/562488262/24315662619,,,VN,0.15,3.47,3.20,11.12
https://cf.shopee.vn/file/sg-11134201-7rdw5-mbntv3by55jqda,http://shopee.vn/product/1254520967/29538219489,,,VN,0.15,3.41,,
https://cf.shopee.vn/file/sg-11134201-81zvd-mifhidumgdtv59,http://shopee.vn/product/293690323/26193845050,,,VN,0.15,3.54,,
https://cf.shopee.vn/file/cn-11134207-7r98o-m03wqpc4qbf2a0,http://shopee.vn/product/1041315709/27611115700,,,VN,0.15,4.34,1.10,0.93
https://cf.shopee.vn/file/cn-11134207-820l4-micj6za348p314,http://shopee.vn/product/1655698589/40527261328,,,VN,0.13,12.84,1.33,0.89
https://cf.shopee.vn/file/sg-11134201-81zwl-mivg2rpvwruo65,http://shopee.vn/product/1655698588/51053940376,,,VN,0.03,3.51,-0.72,-0.42
https://cf.shopee.vn/file/cn-11134207-7ras8-mcaikr2uh3ppdb,http://shopee.vn/product/827650386/27838767065,,,VN,0.77,0.75,-0.02,0.07
https://cf.shopee.vn/file/sg-11134201-23020-hghflc5zsvnv18,http://shopee.vn/product/413373369/45056694010,,,VN,0.05,0.06,,
https://cf.shopee.vn/file/sg-11134201-821fr-mgls2hsm2dqk4d,http://shopee.vn/product/1329041493/53050711790,,,VN,0.03,0.07,,
https://cf.shopee.vn/file/cn-11134207-820l4-mjjrlrsd5lae13,http://shopee.vn/product/563541817/19325007369,,,VN,27.11,16.23,1.25,0.91
https://cf.shopee.vn/file/cn-11134207-7ras8-m8h2co8jd8v1d3,http://shopee.vn/product/513961787/22646541109,,,VN,24.26,21.80,0.55,0.17
https://cf.shopee.vn/file/cn-11134207-820l4-mjl95oqpi4g0b5,http://shopee.vn/product/900723602/19374934764,,,VN,23.93,17.08,1.32,0.82
https://cf.shopee.vn/file/sg-11134201-7ra2e-m4pp6e7oz8aw50,http://shopee.vn/product/685049640/26522836459,,,VN,23.70,47.60,0.60,0.56
https://cf.shopee.vn/file/sg-11134201-7rd4y-lv7jmc4pai2z39,http://shopee.vn/product/685049640/25030123289,,,VN,23.54,42.79,0.37,0.46
https://cf.shopee.vn/file/sg-11134201-7rd4c-m7w3fiucadrq0a,http://shopee.vn/product/953803773/25993232652,,,VN,21.30,36.99,0.44,0.38
https://cf.shopee.vn/file/cn-11134207-820l4-mk6ldiatff9kb8,http://shopee.vn/product/685049640/44008491849,,,VN,20.41,41.55,0.47,0.51
https://cf.shopee.vn/file/72a05dac88e0067d0fc2ac040ea78160,http://shopee.vn/product/322942988/17117129542,,,VN,20.21,14.82,1.40,1.35
https://cf.shopee.vn/file/sg-11134201-7ra36-m56kzaipekqo3e,http://shopee.vn/product/1731056249/49305113145,,,VN,19.70,20.95,18.02,18.20
https://cf.shopee.vn/file/sg-11134201-7repm-m27thn6yqtq082,http://shopee.vn/product/953803773/26566569942,,,VN,16.20,32.02,0.55,0.51
https://cf.shopee.vn/file/385a2c284e745218e96110ab991740f6,http://shopee.vn/product/289768841/21437081057,,,VN,15.88,6.07,2.64,2.32
https://cf.shopee.vn/file/cn-11134207-820l4-mjhsh6ha0bgl3c,http://shopee.vn/product/513961787/14501677922,,,VN,15.18,16.76,-0.07,-0.01
https://cf.shopee.vn/file/sg-11134201-7rcd0-m6i1qg4o2ljd8f,http://shopee.vn/product/953803773/28426913575,,,VN,13.73,25.53,1.01,0.95
https://cf.shopee.vn/file/cn-11134207-820l4-mjl5pfsq4y6fa2,http://shopee.vn/product/900723602/22753630899,,,VN,13.59,13.84,0.06,0.02
https://cf.shopee.vn/file/sg-11134201-7rceg-lthmsm7a17hqb1,http://shopee.vn/product/953803773/24321666467,,,VN,12.63,29.96,0.25,0.31
https://cf.shopee.vn/file/sg-11134201-7rau6-ma28p49ybs0hf8,http://shopee.vn/product/1547510131/43951759674,,,VN,12.50,43.08,-0.03,-0.02
https://cf.shopee.vn/file/9029baa089f547f6ee3fc540a57ea1f4,http://shopee.vn/product/322942988/18737752672,,,VN,12.43,8.58,1.30,1.15
https://cf.shopee.vn/file/sg-11134201-7rdx9-ly3hh95dxgkdbc,http://shopee.vn/product/953803773/25983892199,,,VN,12.32,27.39,0.60,0.38
https://cf.shopee.vn/file/cn-11134207-7ras8-m2ykikzs5y3707,http://shopee.vn/product/322942988/27618536023,,,VN,12.15,19.58,1.82,2.27
https://cf.shopee.vn/file/cn-11134207-7ras8-mdjwr854l4cnde,http://shopee.vn/product/900723602/23808500096,,,VN,11.73,5.82,10.04,4.18
https://cf.shopee.vn/file/cn-11134207-7ras8-mc1lzdhj6ijd9b,http://shopee.vn/product/513961787/18267993067,,,VN,10.92,14.06,0.31,0.58
https://cf.shopee.vn/file/cn-11134207-820l4-mjl99jm3lxj4cf,http://shopee.vn/product/900723602/24404610941,,,VN,10.28,8.19,1.30,1.44
https://cf.shopee.vn/file/sg-11134201-7reo2-m2dnxg4gzamt73,http://shopee.vn/product/953803773/24188158055,,,VN,9.88,21.16,-0.27,-0.24
https://cf.shopee.vn/file/cn-11134207-7r98o-ls6i3n2g22st6a,http://shopee.vn/product/513961787/15594440432,,,VN,9.67,13.49,1.59,1.27
https://cf.shopee.vn/file/cn-11134207-820l4-mjjl37wjadxc9a,http://shopee.vn/product/1678935400/56052217036,,,VN,9.58,20.61,0.54,0.62
https://cf.shopee.vn/file/cn-11134207-820l4-mjjbqfzduwav51,http://shopee.vn/product/513961787/21253227901,,,VN,9.19,12.49,0.22,0.35
https://cf.shopee.vn/file/cn-11134207-820l4-mhqwspkau0hv45,http://shopee.vn/product/1263810996/29507142725,,,VN,8.90,18.47,0.43,0.54
https://cf.shopee.vn/file/sg-11134201-7rfgu-m9vs26ck40mkb3,http://shopee.vn/product/685049640/42301257680,,,VN,8.79,15.79,0.77,0.75
https://cf.shopee.vn/file/cn-11134207-7ras8-m7n1m33e7uwrd4,http://shopee.vn/product/322942988/28180463844,,,VN,8.51,18.05,0.49,0.57
https://cf.shopee.vn/file/sg-11134201-23020-jqo8xcer5hnv41,http://shopee.vn/product/685049640/18673221474,,,VN,8.22,21.82,0.29,0.26
https://cf.shopee.vn/file/cn-11134207-7qukw-lf94etjcz2y2a2,http://shopee.vn/product/563541817/23737092252,,,VN,8.03,3.77,223.70,154.51
https://cf.shopee.vn/file/sg-11134201-7rcdr-ltp0yxh026tc3d,http://shopee.vn/product/1678935400/52802318055,,,VN,7.90,14.38,23.56,24.19
https://cf.shopee.vn/file/sg-11134201-7rfgs-m9ilknwc500pa8,http://shopee.vn/product/746011478/40352093895,,,VN,7.58,11.94,0.77,0.80
https://cf.shopee.vn/file/cn-11134207-7ras8-mcdal2kpqv1o08,http://shopee.vn/product/563541817/24881375121,,,VN,7.28,7.43,-0.11,-0.05
https://cf.shopee.vn/file/cn-11134207-7qukw-lgn5im706iu7c6,http://shopee.vn/product/513961787/20879736334,,,VN,7.26,8.63,1.21,0.91
https://cf.shopee.vn/file/cn-11134207-820l4-mjf09m7v67t032,http://shopee.vn/product/513961787/26604601670,,,VN,7.23,9.07,-0.42,-0.32
https://cf.shopee.vn/file/cn-11134207-820l4-mldb6matg4jk64,http://shopee.vn/product/1678935400/56352217718,,,VN,6.81,18.60,-0.04,0.09
https://cf.shopee.vn/file/sg-11134201-7qvcu-ljwgremsas3837,http://shopee.vn/product/953803773/21582461905,,,VN,6.78,14.03,0.74,0.69
https://cf.shopee.vn/file/sg-11134201-82612-mjgsv59zbgn968,http://shopee.vn/product/1678935400/45854673195,,,VN,6.66,12.43,30.07,27.75
https://cf.shopee.vn/file/cn-11134207-820l4-mjl5poj0z85ha9,http://shopee.vn/product/900723602/20264089699,,,VN,6.60,9.73,0.42,0.52
https://cf.shopee.vn/file/sg-11134201-7rfgr-m45tpo7ddj780d,http://shopee.vn/product/108441972/29171620174,,,VN,6.55,14.28,0.46,0.32
https://cf.shopee.vn/file/cn-11134207-820l4-mhzuq86n7zt44d,http://shopee.vn/product/1485598256/51002743826,,,VN,6.35,14.41,0.59,0.76
https://cf.shopee.vn/file/sg-11134201-82260-mhu4dh0i8xz8fe,http://shopee.vn/product/289685018/55353210767,,,VN,6.15,14.44,0.97,0.96
https://cf.shopee.vn/file/cn-11134207-7ras8-mc61ukrdp0k67f,http://shopee.vn/product/513961787/22454726420,,,VN,6.07,7.12,5.19,3.97
https://cf.shopee.vn/file/cn-11134207-7r98o-llxfyr036xpe8d,http://shopee.vn/product/685049640/23122848708,,,VN,5.90,11.65,0.34,0.34
https://cf.shopee.vn/file/cn-11134207-7r98o-lvcm714d21f53c,http://shopee.vn/product/827650386/25702877716,,,VN,5.72,11.58,-0.14,-0.11
https://cf.shopee.vn/file/cn-11134207-820l4-mjjp5pfl0irl6f,http://shopee.vn/product/563541817/15924256389,,,VN,5.70,6.14,0.20,0.10
https://cf.shopee.vn/file/sg-11134201-7rdvr-mdd0v4gwx77b37,http://shopee.vn/product/1391121444/42112585520,,,VN,5.65,7.83,0.14,0.03
https://cf.shopee.vn/file/sg-11134201-7rd67-luynyqv64kft2a,http://shopee.vn/product/626323265/25228702139,,,VN,5.53,3.63,9.33,7.34
https://cf.shopee.vn/file/cn-11134207-7ras8-m7w8ac5sp9ci9e,http://shopee.vn/product/827650386/26331200056,,,VN,5.50,6.47,0.18,0.32
https://cf.shopee.vn/file/sg-11134201-7qvf5-ljwdkbbpetufd9,http://shopee.vn/product/518500675/22275495794,,,VN,5.25,16.96,0.96,0.89
https://cf.shopee.vn/file/sg-11134201-7rat0-ma7ysyq8qzyma8,http://shopee.vn/product/1547510131/43552154768,,,VN,5.25,19.11,0.41,0.35
https://cf.shopee.vn/file/sg-11134201-7rdy1-ly9nqr5hqkpu0b,http://shopee.vn/product/435790257/29356467569,,,VN,5.18,12.41,0.70,0.53
https://cf.shopee.vn/file/sg-11134201-7rdx5-lzfbxyuz3dbg2f,http://shopee.vn/product/1280309394/29709187978,,,VN,5.03,10.46,2.47,2.90
https://cf.shopee.vn/file/cn-11134207-7ras8-m4kgu1f5816f88,http://shopee.vn/product/827650386/28722555439,,,VN,4.86,9.47,-0.71,-0.71
https://cf.shopee.vn/file/sg-11134201-7rd4a-m7nhe51uask452,http://shopee.vn/product/305228796/25694839122,,,VN,4.26,14.05,0.89,0.69
https://cf.shopee.vn/file/sg-11134201-7rfh4-m9tsfl5uci3567,http://shopee.vn/product/1547510131/42901759755,,,VN,3.88,18.18,0.03,0.02
https://cf.shopee.vn/file/sg-11134201-7rfh3-m3udl7ggpaqef8,http://shopee.vn/product/1547510131/43701759825,,,VN,3.75,20.26,1.80,1.48
https://cf.shopee.vn/file/cn-11134207-7ras8-mcdmag1l2dtu76,http://shopee.vn/product/1547510131/40508876541,,,VN,3.53,14.64,0.62,0.64
https://cf.shopee.vn/file/sg-11134201-825zp-mj9cc90iqwar10,http://shopee.vn/product/971651862/48954391934,,,VN,3.28,19.05,1.66,1.63
https://cf.shopee.vn/file/sg-11134201-824ib-meqv354t8mbpbc,http://shopee.vn/product/1157703896/24074608415,,,VN,1.10,10.28,2.42,1.85
https://cf.shopee.vn/file/cn-11134207-820l4-ml7p2aizfym8f6,http://shopee.vn/product/973361506/57606799155,,,VN,0.80,21.24,,
https://cf.shopee.vn/file/cn-11134207-820l4-mh24em7td91oba,http://shopee.vn/product/1578949485/53101417524,,,VN,0.75,27.37,20.00,48.75
https://cf.shopee.vn/file/cn-11134207-7ras8-md34s9o79evwfd,http://shopee.vn/product/827650386/27191207355,,,VN,18.16,10.42,0.16,0.00
https://cf.shopee.vn/file/sg-11134201-7qvcz-lgf8wh9h0omt7a,http://shopee.vn/product/189574562/22741586220,,,VN,8.65,14.07,1.44,1.23
https://cf.shopee.vn/file/cn-11134207-7ras8-m4d2hp1iwoqxbc,http://shopee.vn/product/827650386/28172085417,,,VN,4.88,0.97,-0.57,-0.68
https://cf.shopee.vn/file/sg-11134201-7rdwi-mcfuhsej2y1s5c,http://shopee.vn/product/513961787/42257029779,,,VN,4.00,2.15,0.38,0.49
https://cf.shopee.vn/file/cn-11134207-820l4-mjjd76y5l1j5d8,http://shopee.vn/product/513961787/15440578920,,,VN,2.50,5.69,4.38,2.58
https://cf.shopee.vn/file/cn-11134207-7qukw-li878caji4c68d,http://shopee.vn/product/611045086/23645979740,,,VN,2.24,4.19,2.31,2.68
https://cf.shopee.vn/file/2d7dafcf071e221d5abbb15d00459d44,http://shopee.vn/product/513961787/13530160521,,,VN,2.01,1.43,3.13,1.50
https://cf.shopee.vn/file/cn-11134207-7ras8-m2j9x4o2upsk8c,http://shopee.vn/product/1329041493/27767154507,,,VN,1.96,1.37,-0.53,-0.43
https://cf.shopee.vn/file/bfefc73411d5b2ea6e8b88a7fc9e5871,http://shopee.vn/product/267737869/7736213770,,,VN,1.79,1.05,1.06,1.71
https://cf.shopee.vn/file/9cc4b96338486570dfde7961abed4cb0,http://shopee.vn/product/301073567/21039241893,,,VN,1.70,4.78,0.32,0.11
https://cf.shopee.vn/file/24f7c8dcc1f5cf5a224c818b6c953a18,http://shopee.vn/product/810473514/21686323112,,,VN,1.50,4.51,0.68,0.80
https://cf.shopee.vn/file/cn-11134207-820l4-mhk876kos1s0fb,http://shopee.vn/product/1679938525/49202416348,,,VN,1.25,7.47,7.75,6.20
https://cf.shopee.vn/file/cn-11134207-7r98o-ltg1n9qkpxp9fe,http://shopee.vn/product/513961787/23584962781,,,VN,1.25,0.80,-0.29,-0.11
https://cf.shopee.vn/file/cn-11134207-820l4-mjqrxjpvtkhyfe,http://shopee.vn/product/513961787/13474260242,,,VN,1.19,1.45,-0.03,-0.04
https://cf.shopee.vn/file/cn-11134207-7ras8-mch75ba9wcnffe,http://shopee.vn/product/563541817/24965174037,,,VN,1.17,0.51,0.31,0.13
https://cf.shopee.vn/file/cn-11134207-7ras8-m9o6o6gkkssc09,http://shopee.vn/product/513961787/40301778735,,,VN,1.12,1.09,0.92,0.52
https://cf.shopee.vn/file/cn-11134207-7ras8-m9zd1bu557a51b,http://shopee.vn/product/827650386/14690469518,,,VN,1.01,0.86,0.13,-0.24
https://cf.shopee.vn/file/sg-11134201-7rdwp-lygdjyqoy8lj90,http://shopee.vn/product/953803773/27156867705,,,VN,0.92,1.46,-0.19,-0.12
https://cf.shopee.vn/file/sg-11134201-7rep3-m20r0e5ahqwv7e,http://shopee.vn/product/1329041493/29116446730,,,VN,0.90,0.24,,
https://cf.shopee.vn/file/cn-11134207-820l4-mghz4zcqhxxr75,http://shopee.vn/product/1563169828/40176051917,,,VN,0.83,0.30,0.44,0.08
https://cf.shopee.vn/file/sg-11134201-7ra13-m4r4gt3awc50c8,http://shopee.vn/product/69042502/25740275061,,,VN,0.83,1.60,1.89,3.63
https://cf.shopee.vn/file/sg-11134201-7repg-m23nfsj75j79e7,http://shopee.vn/product/1329042179/26366340725,,,VN,0.77,0.23,,
https://cf.shopee.vn/file/sg-11134201-825ai-mg3cp32o1pn29c,http://shopee.vn/product/1263056659/41425313605,,,VN,0.75,3.91,1.33,1.72
https://cf.shopee.vn/file/sg-11134201-7rdyi-mdguxkehuqqsbf,http://shopee.vn/product/1261454703/44313506530,,,VN,0.73,1.15,4.08,5.98
https://cf.shopee.vn/file/sg-11134201-7rbl1-lqocmsxrorxq55,http://shopee.vn/product/181053998/25959422834,,,VN,0.70,4.47,2.92,4.74
https://cf.shopee.vn/file/sg-11134201-7rdxc-lyrmqq0mpc9uce,http://shopee.vn/product/806192513/26957550550,,,VN,0.68,0.80,2.15,2.32
https://cf.shopee.vn/file/cn-11134207-820l4-mimg1bsj1p1ecf,http://shopee.vn/product/900723602/22759672356,,,VN,0.64,0.39,-0.46,-0.55
https://cf.shopee.vn/file/cn-11134207-820l4-migxlvrnbb489e,http://shopee.vn/product/513961787/16595986344,,,VN,0.62,1.66,0.81,0.48
https://cf.shopee.vn/file/sg-11134201-822yd-mib1htly05502a,http://shopee.vn/product/1381736476/53502056996,,,VN,0.60,1.47,1.80,3.73
https://cf.shopee.vn/file/sg-11134201-7ra1p-m53ojzjpqxrf35,http://shopee.vn/product/83036332/24340560091,,,VN,0.60,0.57,0.68,1.16
https://cf.shopee.vn/file/sg-11134201-7rdxx-ly4y0jhjuv473d,http://shopee.vn/product/747394082/29306211800,,,VN,0.60,0.21,1.80,1.48
https://cf.shopee.vn/file/371193d1fe9377a3c1651c581059830a,http://shopee.vn/product/600863069/19442272809,,,VN,0.60,1.26,1.40,1.39
https://cf.shopee.vn/file/cn-11134207-7ras8-m9o6o6gkkssc09,http://shopee.vn/product/563541817/43601786659,,,VN,0.57,0.29,1.91,1.22
https://cf.shopee.vn/file/cn-11134207-7ras8-m53o148ju3li50,http://shopee.vn/product/900723602/18463755906,,,VN,0.55,0.40,2.18,1.37
https://cf.shopee.vn/file/cn-11134207-7ras8-mdlixou4stvta2,http://shopee.vn/product/563541817/14530524779,,,VN,0.54,0.40,0.71,0.76
https://cf.shopee.vn/file/cn-11134207-820l4-mh7do72508i042,http://shopee.vn/product/513961787/22974289722,,,VN,0.54,0.54,0.25,0.25
https://cf.shopee.vn/file/sg-11134201-7qvf1-lfavhxy64eq69f,http://shopee.vn/product/690740265/22918588760,,,VN,0.54,1.33,2.01,2.13
https://cf.shopee.vn/file/sg-11134201-825ae-mgf2a8ddx05k13,http://shopee.vn/product/133592356/48401115072,,,VN,0.53,0.17,0.71,0.46
https://cf.shopee.vn/file/sg-11134201-7rd5k-lwfcwmo8y13ac9,http://shopee.vn/product/403775344/27552522498,,,VN,0.50,0.58,1.55,2.65
https://cf.shopee.vn/file/3844b5ca66c3d8c0704f05d5e50d4e9e,http://shopee.vn/product/611045086/11780712179,,,VN,0.47,2.12,0.64,0.40
https://cf.shopee.vn/file/vn-11134201-7ra0g-m9y3x8ahbguyd9,http://shopee.vn/product/1329041500/29616165098,,,VN,0.45,0.17,11.60,6.09
https://cf.shopee.vn/file/sg-11134201-7rdvc-mbq5qtco9pb92d,http://shopee.vn/product/736720953/27038301145,,,VN,0.44,0.46,1.67,0.84
https://cf.shopee.vn/file/cn-11134207-7r98o-lx54kr90c0mbcd,http://shopee.vn/product/827650386/28104154093,,,VN,0.43,0.28,-0.52,-0.69
https://cf.shopee.vn/file/cn-11134207-820l4-mjqsaltcgxz790,http://shopee.vn/product/513961787/46203955369,,,VN,0.40,0.74,5.76,11.08
https://cf.shopee.vn/file/cn-11134207-7r98o-loqc8j6s0ihd2e,http://shopee.vn/product/972724310/24252384100,,,VN,0.40,0.66,2.73,2.25
https://cf.shopee.vn/file/sg-11134201-7qvdi-lk0fz6ql9v5xd0,http://shopee.vn/product/1024405393/16695535551,,,VN,0.40,1.02,0.40,0.30
https://cf.shopee.vn/file/sg-11134201-23030-kloz5zf0j6nv0b,http://shopee.vn/product/589725180/20974915008,,,VN,0.40,3.70,10.20,8.71
https://cf.shopee.vn/file/222e556193eb2f338368d482933bda09,http://shopee.vn/product/513961787/11768311702,,,VN,0.40,0.70,6.37,1.91
https://cf.shopee.vn/file/sg-11134202-7rd6a-m7dsdrhe7likc2,http://shopee.vn/product/301919410/27629748173,,,VN,0.39,0.26,9.85,11.96
https://cf.shopee.vn/file/sg-11134201-7reoy-m8ijlnvf9vhj71,http://shopee.vn/product/736720953/29783200784,,,VN,0.38,0.68,0.46,1.10
https://cf.shopee.vn/file/sg-11134201-7rblx-lo37j7q6ae1y36,http://shopee.vn/product/690740265/22060872041,,,VN,0.38,1.07,1.63,3.91
https://cf.shopee.vn/file/sg-11134201-7rd6v-lw5ene8cf1u4b1,http://shopee.vn/product/301240263/28559464495,,,VN,0.35,10.01,2.27,2.82
https://cf.shopee.vn/file/cn-11134207-820l4-mhbcs5662wp8ca,http://shopee.vn/product/929878388/22746634045,,,VN,0.30,7.71,3.20,23.40
https://cf.shopee.vn/file/sg-11134201-82580-mfrydvhha77s3d,http://shopee.vn/product/240549008/40374030025,,,VN,0.30,1.24,7.40,5.64
https://cf.shopee.vn/file/sg-11134201-8261g-mk3h9z3sqqdg01,http://shopee.vn/product/1067100140/50855609580,,,VN,0.25,1.54,-0.74,-0.76
https://cf.shopee.vn/file/sg-11134201-8262i-mlmcb5ygjsow17,http://shopee.vn/product/1259996280/49457010001,,,VN,0.25,1.13,,
https://cf.shopee.vn/file/sg-11134201-23010-ys1ysc8hdzlv65,http://shopee.vn/product/1013039705/22844954369,,,VN,0.23,2.53,1.10,8.03
https://cf.shopee.vn/file/sg-11134201-7rd3n-lvsht0jt0hi206,http://shopee.vn/product/929878388/29151048843,,,VN,0.20,1.16,,
https://cf.shopee.vn/file/sg-11134201-7rdyt-lzzr3gv54keyd0,http://shopee.vn/product/966665144/28160788845,,,VN,0.20,1.18,4.60,7.25
https://cf.shopee.vn/file/2232721f02c6c8f348cf7a12dc4c0352,http://shopee.vn/product/306642720/8172414740,,,VN,0.20,1.29,0.87,-0.10
https://cf.shopee.vn/file/sg-11134201-7rbmw-lq1lf9w5tkv233,http://shopee.vn/product/611045086/25006331619,,,VN,0.17,1.54,0.74,1.62
https://cf.shopee.vn/file/sg-11134201-824j5-metm0c22ujgm1d,http://shopee.vn/product/1491300673/43769928143,,,VN,0.15,1.47,,
https://cf.shopee.vn/file/sg-11134201-7rbl5-m5wjzg19b83kac,http://shopee.vn/product/77379211/29725262693,,,VN,0.15,1.89,,
https://cf.shopee.vn/file/cn-11134207-7ras8-m8suwn5yqo6qe1,http://shopee.vn/product/611045086/27934141471,,,VN,0.10,2.03,7.75,22.33
https://cf.shopee.vn/file/sg-11134201-7rd3p-lv0cgmkdq74vf5,http://shopee.vn/product/1202948161/25428974663,,,VN,0.10,1.27,,
https://cf.shopee.vn/file/sg-11134201-825zy-mkaguhotp1c84e,http://shopee.vn/product/296627092/43978575634,,,VN,0.10,1.02,,
https://cf.shopee.vn/file/cn-11134207-7r98o-llegonml8td849,http://shopee.vn/product/1045517870/21192760920,,,VN,0.10,1.03,1.80,2.29
https://cf.shopee.vn/file/5960f0c643f4ac0480ec23d560c39511,http://shopee.vn/product/189574562/13987682312,,,VN,0.08,1.06,,
https://cf.shopee.vn/file/cn-11134207-7ras8-mcpyfliabgkc5c,http://shopee.vn/product/611045086/44210620315,,,VN,0.06,1.46,13.00,1.40
https://cf.shopee.vn/file/sg-11134201-7raui-mamf2r50ncki2f,http://shopee.vn/product/1500341669/26237233212,,,VN,0.05,1.37,,
https://cf.shopee.vn/file/5e5c5b62629e217b28e32d0c5d678ccb,http://shopee.vn/product/240547573/15579498127,,,VN,0.05,1.28,,
https://cf.shopee.vn/file/sg-11134201-82607-ml8nru5ap4aw37,http://shopee.vn/product/1165266241/48306577316,,,VN,0.05,1.10,,
https://cf.shopee.vn/file/sg-11134201-7rav2-mamf4525mw6u64,http://shopee.vn/product/1500341669/41303298033,,,VN,0.05,1.10,1.80,0.38
https://cf.shopee.vn/file/sg-11134201-7ra1o-m4u6iwooz62c8a,http://shopee.vn/product/1092654394/29379467833,,,VN,0.04,1.63,,
https://cf.shopee.vn/file/98e8b7a381b5acac3e225abcbce426a3,http://shopee.vn/product/189574562/5933943967,,,VN,0.03,1.05,,
https://cf.shopee.vn/file/cn-11134207-820l4-mh3aapiwlibw36,http://shopee.vn/product/1655692112/46501482502,,,VN,12.29,65.32,0.47,0.71
https://cf.shopee.vn/file/cn-11134207-7ras8-mdnzbitao95584,http://shopee.vn/product/1655692112/56901254403,,,VN,5.46,20.56,-0.10,-0.07
https://cf.shopee.vn/file/d8e57ca76dd71a16b70caaf9c138ee03,http://shopee.vn/product/795965465/21812265476,,,VN,5.38,12.77,0.11,0.57
https://cf.shopee.vn/file/sg-11134201-7rd6y-m7g7wtcnmjn4ea,http://shopee.vn/product/102731579/26980005547,,,VN,5.25,10.55,0.76,0.99
https://cf.shopee.vn/file/cn-11134207-820l4-mio2aj7npu6e8d,http://shopee.vn/product/1655692112/58053653603,,,VN,4.92,23.64,0.61,0.75
https://cf.shopee.vn/file/cn-11134207-820l4-mimukg0wp3wg98,http://shopee.vn/product/1655692112/45203597153,,,VN,2.82,12.10,0.87,1.15
https://cf.shopee.vn/file/dfeacf5c1745557e35ad966fdf1f15bf,http://shopee.vn/product/795965465/21912265372,,,VN,2.48,2.15,2.88,2.20
